city,count,latitude,longitude
Marilog,1,7.3689789999999995,125.28323600000002
Wadi Kahilah,1,30.757109999999997,18.195798999999997
Hanuman Jhora,1,27.057252000000002,88.427335
Dzhuli,1,41.882154,47.855105
Sheikh Maltoon,1,34.150007,72.03792800000001
Kujati,1,24.795451999999997,84.999431
Antequera,1,7.571656,125.99655700000001
Yapraktepe,1,37.932958,42.550407
Maracaibo,1,10.633001,-71.633273
Hmar Veng,1,24.297742,93.25810899999999
Ceel Buur district,1,4.6608529999999995,46.83972
Spinghar,1,32.829722,67.530556
Alat,1,6.050894,120.993495
Totnes,1,50.43225,-3.6857010000000003
Tenth of Ramadan,1,30.3067,31.730760999999998
Hazara Qashlaq,1,37.441728999999995,69.625185
Goth Mastkundi,1,28.861489000000002,68.349649
Al-Ghurfah,1,15.916585000000001,48.73332
Kommanapalli,1,17.850509,80.894976
Buyo,1,12.454722,123.77138899999999
Chikpal,1,18.751117999999998,81.705979
Fontellas,1,42.026548,-1.577787
El-Hama,1,29.691005,33.8657
Macina district,1,13.962748999999999,-5.357773
Andap,1,7.949444000000001,125.87638899999999
Pangi,1,12.620952,124.044771
Ban Kasung Nai,1,6.2675730000000005,101.263501
Palodi,1,18.014214000000003,81.028862
Thon Buri,1,13.785793,100.560852
Enugu North district,1,6.452667,7.510333
Sangota,1,34.794129999999996,72.410001
Tapaz,1,11.266468,122.533349
Makati City,1,14.549431,121.033592
Barkoro,1,12.963262,24.506722
Sitapala,1,21.396664,80.660561
Mayibo,1,0.49303500000000006,29.472642999999998
Rigreshin,1,32.979555,67.978883
Jaghera,1,30.712374,76.212918
Katihar district,1,25.552048000000003,87.571861
Dissa,1,15.833770000000001,24.915629
Ban Khao Din,1,6.609586,101.48665
Amasomma,1,4.9730870000000005,6.108969999999999
Kitale,1,0.991656,35.025246
Qarska,1,37.57157,70.523432
Jauharabad,1,32.285306,72.277829
Timba,1,3.115381,-76.62609
Dariapur,1,25.012165,85.19329
Lebe,1,6.017535,124.550206
Laiya Aplaya,1,13.673167000000001,121.39707299999999
Chachatgre,1,25.512051,90.653747
Katal,1,34.711389000000004,70.251944
Ingelwood,1,33.959534999999995,-118.34834199999999
Bani,1,16.18694,119.85916999999999
Kandhabudha,1,18.343586,81.88252800000001
Abu Fas,1,35.964956,40.902176000000004
Komyshivka,1,48.180462,37.468792
Roshanganj,1,24.534364,84.714576
Siwan district,1,26.219631,84.356424
Tikhali,1,20.37637,82.664764
Messo,1,32.481609999999996,62.02865799999999
Tall Banar,1,33.964455,44.280661
Halabisah,1,33.669458,44.381155
Sher Bayg,1,36.066322,65.375885
Sahraee Qalah,1,36.1072,64.840287
Altinsu,1,37.320095,44.55611
Novohrodivka,1,48.365916999999996,38.417965
Vanersborg,1,58.339102000000004,12.358872999999999
Onne,1,4.727082,7.152092999999999
Vatican,1,1.595768,29.417932
Saint Mary,1,7.592439,122.154825
Beitar Illit,1,31.701002000000003,35.111925
Yukfali,1,37.30039,44.573785
East Singhbhum district,1,22.488931,86.512721
Kitshanga,1,-0.981574,28.690528000000004
Lenda,1,18.78974,80.817541
Toroi,1,3.3253779999999997,34.239453999999995
Kisante,1,6.915042999999999,125.15679899999999
Choudwar,1,20.539358,85.915097
Sidi Al-Saeh,1,32.561111,13.253611
Jiabong,1,11.763428,124.95051399999998
Mabalor,1,13.773793,121.16693400000001
Ein Tamer,1,32.598735999999995,44.010626
Cadapaan,1,7.910734,124.197423
Al-Murra Al-Kobra,1,35.291923,43.7958
Santo Tomas North,1,15.394873,120.923767
Kabezi,1,-3.5415339999999995,29.351487
Balbelu,1,11.922882000000001,13.281357999999999
Badaspur,1,25.095414,86.177743
Rashidiya,1,33.23867,35.215256
Naurskaya,1,43.662721999999995,45.320578000000005
Convoy,1,54.85949,-7.665699000000001
Maridi district,1,4.958929,29.578954
Zafarabad,1,31.847634999999997,70.86561800000001
Ateret,1,31.998372999999997,35.177328
Tabili,1,31.583543,64.348963
Chibayish district,1,30.652376,46.81062
Kianyaga,1,-0.49279300000000004,37.351172999999996
Baraua,1,25.251157,85.08094
Kolharia,1,24.10776,87.161105
Labo-Labo,1,6.873724,124.468643
Deba,1,32.275033,69.866396
Al-Basiyah,1,30.11385,46.108814
Tangofa,1,-2.961944,122.29722199999999
Sarmin,1,35.905811,36.723057
Cho Bantang,1,6.2543940000000005,101.288988
Ezza North district,1,6.134073,8.102922999999999
Waribokgre,1,25.641894,90.347126
Mian Gan,1,34.599781,71.32225
Waddan,1,29.154916999999998,16.156118
Taisi,1,11.132639999999999,22.923065
Kossa,1,11.11651,14.32935
Nguerengou,1,6.607667,22.572367
Timbiqui district,1,2.772482,-77.66283
Hamrah,1,34.762747999999995,43.596413
Haliwah,1,34.900948,44.48682
Del Gallego district,1,13.92167,122.59582900000001
Manogai,1,34.988941,70.91121700000001
Sarmujwa,1,26.883112,85.181362
Balkot,1,27.667486,85.378252
Dashgaja,1,27.046937,85.31908100000001
Osuomini,1,5.341648999999999,6.648996
Bagma,1,22.962764,85.315469
Rozsypne,1,48.129721999999994,38.565556
Bisha,1,19.981443,42.601597
Cordoba district,1,0.8533040000000001,-77.51845300000001
Giresun,1,40.917374,38.392738
Qala Sabz,1,33.421667,68.385
Lozove,1,48.890207000000004,36.303706
El Zuhayr,1,31.1566,34.1643
Sambag,1,9.524783,123.305678
Dahr al-Homr,1,32.737328000000005,22.603512
Momin Dara,1,37.030881,69.175122
Inderkar,1,7.066649000000001,8.484342
As Sakalat,1,33.248374,44.156933
Taqa,1,33.079234,44.253057
Um al-Sawn,1,32.957351,40.184929
Ulundi,1,-28.309096999999998,31.420501
Masudan,1,25.234872,86.357765
Blarigi,1,13.433333,14.383332999999999
Virangatta,1,24.003563,86.147194
Yalaho,1,10.923333,49.258055999999996
Gori,1,41.985414,44.108411
Agua Clara district,1,4.11584,-76.19448
Ban Sungabaru,1,6.772403999999999,101.292062
Arghawan,1,31.980760999999998,65.564515
Sijuwa,1,24.944602,86.31550899999999
Maktab Khalid,1,35.387485999999996,44.175102
Sausu,1,-1.0533270000000001,120.44956200000001
Qalgho,1,34.219339,70.179676
Darengar,1,29.903152000000002,66.751892
Rafai,1,4.974451,23.931687
Mazbat,1,26.792888,92.290273
Ngakura,1,21.021110999999998,92.293611
Shari Kot,1,35.254401,71.531025
Pabbi,1,34.011395,71.798103
Tilligram Sirjai,1,34.839457,72.44179100000001
Hakna,1,36.370177000000005,42.979742
Otu,1,5.7077029999999995,8.882389
Basti Toba Nokani,1,28.940155999999998,68.719787
Darra Adam Khel,1,33.68745,71.516037
Fatamakhel,1,32.987972,70.622423
Lwebo,1,-5.35124,21.421626999999997
Aqsvi,1,35.989804,65.86149300000001
Sakhiwah,1,28.612746,68.096287
Imbaba,1,30.022924,31.185191999999997
Zula,1,20.822117000000002,92.366922
Hajipora,1,33.719848,74.91356999999999
Aykel,1,12.55,37.066666999999995
Seer,1,33.979952000000004,75.079521
Farkhar district,1,36.574089,69.863373
Kafr al-Dawar,1,31.131110999999997,30.13
Tacayan,1,11.287818,122.40589299999999
Yeaung Chaungwa,1,20.822035,92.366633
Babosh,1,34.80075,69.146795
Karchun,1,48.814023999999996,37.537867999999996
Yatiman,1,32.236456,65.90992
Omar,1,34.520965999999994,69.53647600000001
Kannur district,1,12.166372,75.334212
Tabda,1,0.303664,41.440765
Otare,1,8.395850999999999,-73.431784
Tambuktan,1,43.929195,43.140066999999995
Albu Haiya,1,33.587431,43.329466
Bayali,1,28.668043,82.414948
Bangsi Minol,1,25.869934,90.74000600000001
Senapati,1,25.280711,94.03264
Ezatkhel,1,32.840701,67.799221
Habeila district,1,12.683231,22.563177
Masao,1,32.484916,62.044878000000004
Dharampenta,1,18.010367000000002,81.098156
Al-Jafr,1,30.317415000000004,36.17517
Iganga district,1,0.6600189999999999,33.484443
Bagh,1,33.98173,73.768977
Mopti district,1,14.432437,-4.666451
Redlands,1,34.053546000000004,-117.181537
Kargilik district,1,37.883132,77.414109
Zokhawthar,1,23.365247,93.385508
Taq Taq,1,35.545278,44.068889
Ogwule,1,7.894399000000001,7.785072
Pagbilao,1,13.983335,121.791523
Kaili,1,26.581159000000003,107.98118600000001
Jafrah,1,35.296982,40.202309
Ivano-Frankivsk,1,48.922554999999996,24.710165
Bruata,1,5.2647949999999994,-76.559836
Otu-Jeremi,1,5.438056,5.878056
Mahamani,1,24.323812,94.003348
Tiloa,1,15.06564,2.060375
Narbonne,1,43.17857,3.000771
Chotu,1,26.00228,63.04399
East London,1,-32.974669,27.870703000000002
Villa Concepcion,1,16.865873999999998,121.936679
Parowa,1,31.555899,70.762512
Rosario district,1,16.22991,120.486845
Bayambang,1,15.800767,120.41271599999999
Kunnoth,1,12.025975,75.708863
Bhong,1,28.424476000000002,69.911057
Badshah,1,31.932722,70.460876
Khirbat Tiyas,1,34.551442,37.814298
Rawis,1,12.066239,124.601141
Lyubu,1,7.037435,118.511496
Munshiganj district,1,23.549722,90.525
At Turbah,1,13.212723,44.12413
Masjed-e Chubi,1,34.571845,63.087258999999996
Ajdabia,1,30.757133000000003,20.237541
Prehen,1,54.97245,-7.35217
Malah,1,15.61629,44.564576
Queanbeyan,1,-35.349304,149.24438500000002
Binyamin,1,31.985995000000003,35.279134
Tudun Adabu,1,8.914713,7.889945
Goth Gola Wah,1,28.869124,68.33438000000001
Arkhanhelske,1,48.267222,37.642778
Amiriya,1,33.172411,43.878825
Dala,1,11.775833,13.0725
Mashi,1,36.52915,37.951031
Kufki,1,31.639570000000003,64.23983199999999
Sondwa,1,22.114884,74.37352
Ameen,1,13.674095000000001,46.133053000000004
Shila,1,32.073333,64.833889
Hathian,1,34.394203999999995,71.906943
Olutanga,1,7.307011999999999,122.84574099999999
La-ae,1,6.464697,101.195717
Tarsus district,1,36.916561,34.89521
Zasoo Tahab,1,33.829767,74.806828
Kampong Tolang,1,6.294222,101.73118000000001
Jitar,1,10.223889,9.8625
Natun Chariali,1,26.434649,90.865887
Bobrove,1,48.811775,38.64246
San Andres de Pisimbala,1,2.582881,-76.04531
Brescia,1,45.541553,10.211802
Tangaran,1,11.959847,5.986983
Samarkhil,1,34.372755,70.543212
Sur Dagai,1,34.550833000000004,71.470833
Myaing Gyi Ngu,1,17.358785,97.67389
Rongdotchi,1,25.215735000000002,90.566519
Kirtankhali,1,21.899952,88.39999300000001
Bocas de Satinga,1,2.346235,-78.367251
Ladpur,1,27.564514000000003,78.121521
Balubad,1,13.997292999999999,121.919201
Bartala,1,24.342699,87.445176
Pallijani,1,25.567211,68.558722
Yerol district,1,6.560980000000001,30.502
Bad-as,1,9.637574,125.57125800000001
Roosendaal,1,51.525402,4.482369
Balindong,1,7.917764,124.199804
Buhatan,1,12.956339,124.04719899999999
Bitan-agan,1,8.510029,125.96758700000001
Kud,1,33.08038,75.29279100000001
Ronanstown,1,53.33794,-6.405256
Rouda,1,13.211684,12.54343
Mawlai Nongmali,1,25.598591,91.888017
Darpora,1,34.513452,74.415458
Mongalla,1,5.194433999999999,31.773375
Magugpo North,1,7.4668350000000006,125.81981499999999
Banaba,1,6.805967,124.53068400000001
Sapid,1,16.856810999999997,120.793674
Gardi Ghows,1,34.229284,70.971867
Ad Dur,1,33.407252,43.287188
Buea,1,4.169308999999999,9.23335
Deventer,1,52.266075,6.155583999999999
Chhallewada,1,19.226636,80.18025
Karakocan,1,38.966893,39.960875
Thadan,1,6.833985,101.208221
Sajur,1,32.944215,35.341912
Gattaran,1,18.06154,121.64580600000001
Mbise,1,1.440609,29.843922999999997
Deh Ghani,1,33.430231,66.196112
Sher Beg,1,36.2182,65.45940300000001
Satyanarayanapuram,1,18.01717,80.866837
Abdurrahim,1,33.292648,68.401894
Thuvakkunnu,1,11.759186999999999,75.636811
Ahu,1,36.049007,65.91242199999999
Rummana,1,34.394057000000004,41.079448
Helsinki,1,60.169856,24.938379
Gauradaha,1,26.560959000000004,87.722301
Lany Jaya district,1,-3.9837279999999997,138.31722
Datu Abdullah Sangki,1,6.831221,124.50716000000001
Ab-e Jalil,1,34.331825,62.239445999999994
Veneux-les-Sablons,1,48.377975,2.7951740000000003
Zemmoura,1,36.270303000000006,4.846284
Pang Dewana Baba,1,32.214296000000004,70.37773
Mohammadpur,1,22.945389000000002,91.249391
Ardglass,1,54.265689,-5.612456
El Tirain,1,10.809591000000001,28.60882
Zrando,1,32.0711,64.852587
Nasibac,1,8.040928,122.98336299999998
Tanyong Chueng-nga,1,6.786967,101.459678
Bab al-Naqah,1,15.136726000000001,43.379341
Nalchhiti,1,22.633384,90.2706
Surman,1,32.757095,12.573617
Buynaksky district,1,42.822145,47.116121
Mashkukah,1,33.663115999999995,42.634892
Khadpani,1,23.047112,84.541155
Virajpet,1,12.197506,75.804112
Kaga-Bandoro district,1,7.0,19.183332999999998
Sar Howza district,1,33.117102,69.01742
Anjan,1,23.12875,84.469595
Bandar Khor,1,34.082404,70.66773
Dengsupari,1,19.909034,83.164466
Zughali,1,33.307614,62.147077
Ejin Horo,1,39.564696000000005,109.747881
Arake,1,32.495333,35.325146999999994
Budhni,1,34.051119,71.690833
Tasil,1,32.835648,35.970169
Khuan,1,6.758547,101.494838
Kushma,1,28.220997999999998,83.67778100000001
Moises R. Espinosa,1,12.315097999999999,123.42461599999999
Shakhah,1,32.984999,44.356812
Noyine,1,9.366552,12.549974
Pedagan,1,8.225147,123.42994399999999
Al-Halabisah,1,33.426758,44.228072999999995
Ban Ladu,1,6.412281,101.21009000000001
Kabene-Surubu,1,10.574810000000001,8.148878
Omari,1,34.760409,71.453062
Ghalibiyah,1,33.737099,44.490696
Sarkar Vialla,1,31.240393,66.607925
Kamenka,1,47.419884,37.696533
Rokel,1,18.578604000000002,81.7287
Chahar Sarri,1,36.674561,69.062619
Kerala,1,-9.669167,26.9075
Bankstown,1,-33.907092,151.057308
Rangae,1,6.296525,101.728714
Ceel Baraf,1,3.206583,45.759302000000005
Bijni,1,26.494384999999998,90.701032
Tassalit,1,18.048329000000003,4.447921
Chai,1,1.594203,29.411539
Cevizlik,1,37.385218,40.569641
Engelsdorf,1,51.338439,12.480831
Breshna Kot Pul,1,31.612834999999997,65.70215999999999
Apatan,1,17.573341,121.36576699999999
Owainat,1,34.481341,43.743567
Muria,1,-15.284429000000001,35.900317
Bahadur Banda,1,33.55,71.11
Prizren,1,42.215258,20.741474
Vlore,1,40.464835,19.487077
Nahariyya,1,33.004219,35.092571
Kinalaglagan,1,13.971401,121.083827
La Carmelita,1,0.400512,-76.543099
Jaen,1,15.690682999999998,120.987632
Dicamay,1,16.581926,121.787521
Chinna Kodepal,1,18.768324,80.73156
Kahrez,1,36.660896,42.605278000000006
Kaliajhola,1,19.006331,82.9993
Sar-e Rawza district,1,32.252453,68.51356700000001
Bagh Kafi,1,32.372459,62.12009200000001
Rehovot,1,31.889393,34.809902
Qilla Shahbag,1,34.217137,71.555532
Ramaram,1,17.938513,81.13335699999999
Munshipur,1,23.576204999999998,88.652079
Cano Boga,1,6.954385,-71.871888
Braintree,1,51.876375,0.552733
An Nahrawan,1,35.287163,43.99994
Boheibu,1,6.642188000000001,122.135695
Tallinn,1,59.388151,24.684158
Bharno,1,23.231085,84.890664
Puerto Asis district,1,0.497418,-76.497598
Chapel Hill,1,35.896708000000004,-79.009738
Khoshahal,1,34.797243,69.705056
St. Cloud,1,45.555575,-94.210178
Keng,1,7.3219460000000005,28.640617
Basagadi,1,28.187493,81.45609499999999
Timau,1,0.084901,37.239017
Gevaot,1,31.678760999999998,35.101288000000004
Mirkadim,1,23.554222,90.492852
Kalimayahan,1,6.063022,121.102294
Banua,1,24.584417000000002,84.410549
Coco,1,10.55,-75.366667
Kereya,1,35.826879999999996,36.695721999999996
Banderpora,1,33.867409,74.978583
Burkapal,1,18.281494,81.201225
Takae,1,6.782746,101.355786
Qurnah,1,31.015075,47.429624
Nakodar,1,31.1258,75.4733
Zillovia,1,8.450308999999999,125.75209299999999
Zacheldara,1,34.403304999999996,74.195886
Shash Gao,1,33.911095,68.655833
Nakhuni,1,31.503056,65.561944
Halang,1,14.343387,121.06659099999999
Kaga Bandoro,1,6.997777,19.180971
Salawat,1,31.519558,65.529291
Nongkham Gamnon,1,24.383792,94.148177
Gandhipadar,1,19.283729,84.16066
Na Muang,1,13.685170000000001,101.06829
Ouled Aissa,1,36.806667,3.8144440000000004
Toratkol,1,36.277362,64.885504
Vethali,1,19.971497,93.86457800000001
Surbat,1,34.729331,71.56786
Rashid Khel,1,33.348042,68.568985
Budiganga,1,26.581065000000002,87.325775
Bheji,1,18.030192,81.320864
Aroli,1,26.177142,78.449332
Siddheswor,1,27.206095,87.01036500000001
Boca Engano,1,12.77549,123.31305400000001
Oldham,1,53.530487,-2.110961
Bongo,1,6.250376999999999,101.730486
Mouria,1,39.489144,21.716785
Huaihua,1,27.554978000000002,109.998488
Sahedpat,1,23.429508,84.679643
Zarif Kor,1,34.186253,71.454887
Tamayung,1,6.297085,101.508241
Uttar Harikhali,1,23.186485,89.591488
Yandi,1,43.127836,45.330290999999995
Dorba,1,20.493969,80.926259
Longoze,1,-17.97391,35.713384999999995
Jamshedpur district,1,22.80412,86.20336
Noakhali district,1,22.520529,91.135302
Biswanath,1,26.727062,93.147992
Patras,1,38.246181,21.734825
Lamsuguing,1,6.37378,124.63818
Supalu,1,18.07404,81.750951
Gandava,1,28.612296,67.48589399999999
Bir El Ater,1,34.752182,8.058859
Kabankalan,1,9.988889,122.81222199999999
Santa Rita Bata,1,15.13405,120.96938899999999
Kudur,1,19.59336,81.663485
Al-Zour,1,34.020804999999996,44.867284999999995
Jabal Dayn,1,15.585038,44.028631
El Consuelo,1,6.931858,-71.85117199999999
Dhabeji,1,24.790085,67.519728
Shandak Manda,1,31.829646,64.567513
Matnog,1,12.589877,124.09236000000001
Dakra Nala,1,25.33571,86.458614
Pikit district,1,7.0531429999999995,124.61927
Seniyah,1,34.909019,43.422709999999995
Bai Moghini,1,36.11659,64.86402
Shalalat,1,36.456111,43.199444
Naqoura,1,33.11829,35.139866
Dekapam,1,26.412131,91.349744
Albu Hawa,1,33.164486,43.864934000000005
Takahwada,1,18.391134,81.659273
Awsajah,1,36.232269,42.236244
Godan,1,4.266253,43.887305
Mehraban Kili,1,33.896944,70.821111
Mankeli,1,18.673653,80.987938
Kiltole,1,54.862063,-7.663164999999999
Onsala,1,57.41356700000001,12.020672
Longol,1,24.798346,93.94043
Mulla Burjan,1,32.072905,66.151776
Libamanan,1,13.693546,123.06036599999999
Morera,1,13.196728,123.59216299999999
Makurdi,1,7.732152,8.539144
Kafr Bisin,1,36.273452,37.000943
Jhargram,1,22.451393,86.992203
Kollam,1,8.893156,76.614152
Dur as Safra,1,34.048268,44.902082
Than Khiri,1,6.552129,101.037238
Bani Ebeid,1,31.02314,31.646348
Savalvahi,1,19.595792000000003,81.662228
Sohadat,1,34.355387,61.90249
Cabaducan West,1,15.737870999999998,120.63796599999999
North Aech district,1,5.021692,97.188586
El Mango,1,2.332748,-77.234573
El Capricho Corregimiento,1,2.3531299999999997,-72.83190400000001
Cristo,1,15.000822,121.176401
Shalam Salay,1,34.27775,71.387686
Weirton,1,40.40803,-80.588972
Bqaa Sifrin,1,34.376365,36.025076
Barabbas Khel,1,33.459,70.992083
Yammit,1,31.279846000000003,34.168217
Kand Ghar,1,32.619178000000005,69.508263
Madhuamilan,1,23.676668,84.804716
Albu Janan,1,34.533753000000004,43.483738
Shakrman,1,34.784268,70.10773499999999
Sokna,1,29.090883,15.78021
Bahaban,1,32.803624,44.240832
Siraganj,1,24.448424,89.705561
Bilaichari,1,22.491252,92.338148
Baha,1,13.871901000000001,120.709128
Kalabalge district,1,12.04785,14.48073
Busbus,1,6.050458,121.012245
Niausa,1,26.821159,95.293412
Darwazgai,1,34.276469,71.38888399999999
Latehar,1,23.75,84.5
Catigucan,1,9.073381,123.01698700000001
Moncton,1,46.087816,-64.778231
San Jorge,1,12.340314999999999,125.069098
Sah district,1,15.612456,48.952117
Chowgul,1,34.409556,74.313288
Orizaba,1,18.846659,-97.101754
Monbon,1,12.730556,124.01888899999999
Wamdara,1,31.584072999999997,66.752498
Turku,1,60.45495699999999,22.268782
Mohammad Aga district,1,34.214554,69.099227
Mirjaveh,1,29.013931,61.446529000000005
Ranibodli,1,19.087020000000003,80.714386
Ban Nam Yen,1,6.575939,101.193588
Orland Park,1,41.630557,-87.854074
Shingil Tobaya,1,13.021952,25.209455
Arbokko,1,11.081187,13.695173
Maaraboun,1,33.851166,36.187733
Keimei,1,24.663717000000002,93.906269
Sandakan,1,5.860273,118.104293
Toi Khula,1,32.432764,69.66606999999999
Opili,1,1.4391479999999999,29.843911
Kadunong,1,6.650614999999999,101.553226
Madhai,1,22.541154000000002,79.59391
Abu Naw,1,34.967379,71.270315
Tortondo,1,7.897314999999999,10.98686
Zarghun Shahr district,1,32.853333,68.449722
Gardan,1,36.038333,65.3675
Alambre,1,7.064166999999999,125.46861100000001
Sarchi,1,31.645561999999998,66.544168
Gorgunda,1,18.169466,81.448929
Kafin Hausa,1,10.799222,13.533598999999999
Budhinanda,1,29.403553999999996,81.446101
Akcakale,1,36.713378999999996,38.948792
Kremenchuk,1,49.065819,33.410928999999996
Kpansia,1,4.933973,6.312863
Islahiye district,1,37.025603000000004,36.630728000000005
Dhoda,1,33.474722,71.4875
Phaya Phu,1,19.150458999999998,101.154917
Oersdorf,1,53.838578000000005,9.991064999999999
Guijan,1,27.568065999999998,95.328234
Chernihiv,1,51.4982,31.28935
Kfar Aza,1,31.484053000000003,34.533436
Kutus,1,-0.573522,37.325277
Alsasua,1,42.897185,-2.168966
Karakar Dabsar,1,34.673322999999996,72.215905
Diabaly,1,14.683333,-6.016667
Ghar Tapa,1,36.101247,64.94471800000001
San Pedro de Macoris,1,18.454394,-69.30168499999999
Abu Fleis,1,33.383576,43.587153
Bir Tirfas,1,31.737312,14.279442999999999
Shani,1,10.222634,12.051734
Anjani,1,33.78003,71.111689
Catablingan,1,14.771730999999999,121.3387
Maddi,1,31.882193,70.57551600000001
Sai Mo,1,6.856099,101.133989
Bamo Khel,1,34.186111,70.255
Santa Veronica,1,14.042333,121.28903899999999
Ghriza,1,34.005534999999995,71.403186
Hashim,1,34.772984,71.26526899999999
Cheremshyne,1,48.165222,39.856975
Fateh Jang,1,33.565437,72.642901
Koz Chamarkand,1,34.552243,71.257927
Kawuri,1,11.579444,13.586667000000002
Mahrut,1,33.953167,44.921906
Milanpur,1,27.652853000000004,95.671273
Goa,1,13.6978,123.4892
Mushirfah,1,36.039263,41.788574
Sangkini Dapgre,1,25.318661,90.440804
Sopore district,1,34.285858000000005,74.461454
Banisilan,1,7.493008000000001,124.725605
Akr,1,26.143757,50.604046000000004
Nimule,1,3.5952910000000005,32.071853999999995
Baju,1,6.387376000000001,101.16248399999999
Gest,1,32.286642,61.467672
Binan district,1,14.30371,121.078309
Gharbi,1,31.657277,64.268052
Zurrieq,1,35.828742,14.475342999999999
Geckan,1,37.425771999999995,44.447462
Camocim,1,-2.906273,-40.792790000000004
Koyaliberda,1,20.199012,81.075466
Gersheim,1,49.147562,7.203442999999999
Aatpal,1,19.629022,81.402091
Rubaydah,1,35.030507,43.646117
Salampur,1,34.58947,70.645126
Ngairong,1,24.385399,93.77713100000001
Kiryat Ata,1,32.809144,35.119772999999995
Khanewal,1,30.300209000000002,71.934552
Futuh,1,33.092048999999996,44.269378
Katendezi,1,-10.43918,27.540117
Aybak,1,36.315221,67.964667
Danielskuil,1,-28.183771000000004,23.560945999999998
Taki,1,34.263149,70.78820999999999
Upper Tungawan,1,7.541525999999999,122.377398
Wereng,1,9.548943,8.780503
Toguere Koumbe,1,14.919429000000001,-4.59205
Gada Mboulo,1,12.36209,14.513885
Sikandar Khel,1,33.886484,71.120277
Tawuq,1,35.137009,44.44664
Dhobitala,1,22.530804999999997,88.297922
Capitan Angel,1,8.147402,125.021736
Shaalan,1,36.209401,42.916463
Patkin,1,29.078611,65.791944
Al-Houl,1,36.391727,41.148346000000004
Ngoma,1,-1.7878150000000002,30.003469
Hay al-Asri,1,34.932454,43.481063
Svatovo,1,49.415481,38.156889
Chaghai district,1,28.980369,62.450415
Ban Luboyatoo,1,6.166599,101.912363
Laag,1,11.047889,49.180611
Brahmapur,1,19.312699,84.78941
Caliling,1,9.979697,122.482514
Goth Nasir Khan,1,28.776273,68.382835
Most,1,50.501554999999996,13.632912
Jawaki Banda,1,33.590603,71.44062
Labdanguri,1,26.613814,90.951185
Lambayong,1,6.8069429999999995,124.631206
Mapao Khullen,1,24.954357,93.92346500000001
Dumarao,1,11.266046000000001,122.68306299999999
Wadi Weloul,1,13.483412,25.666687
Qala Haidar Khan,1,34.503681,68.993797
Pandyalai,1,34.452803,71.36863000000001
Bir Main,1,30.882596999999997,34.392049
Nueva Italia,1,19.021735999999997,-102.092108
Koycegiz,1,37.179054,41.877727
Narizah,1,33.156110999999996,69.704167
Lianga district,1,8.632983,126.09432199999999
Namkham,1,23.834158,97.68008499999999
Ceel Cabdi,1,4.483333,47.95
Ambabhona,1,21.57793,83.476095
Nokju,1,27.228333000000003,65.70666700000001
Mukkali,1,11.063347,76.54126099999999
Toiba,1,32.544446,12.691688000000001
Arghanj Khaw district,1,37.200558,70.81583499999999
Labbezanga,1,14.968478,0.7022189999999999
Shingak,1,33.842159,69.987799
Bulindo,1,-0.9766239999999999,29.004824
Volnovask district,1,47.600840000000005,37.496639
Sumberagung,1,-7.766630999999999,110.233122
Antratsyt,1,48.118231,39.092304999999996
Mahaba,1,9.099347999999999,125.66789399999999
Dzaba,1,11.0,13.833332999999998
Freetown,1,8.483962,-13.235135000000001
Abu Arish,1,16.968555,42.830765
Hajz,1,16.179182,44.039065
Libug Kabaw,1,5.976337,121.223427
San Felipe,1,14.066108999999999,122.964542
Hayy An Nur,1,35.329201,43.943678999999996
Xaawo Cabdi,1,2.131812,45.139324
Kurutie,1,5.445312,5.732641
Mahasen,1,21.957182999999997,50.754611
Puchong,1,3.032715,101.618802
Namnama,1,16.566159,121.761032
Nola,1,3.520883,16.058537
Taliang,1,6.215369,102.06040300000001
Bojhait,1,24.751261,86.139082
Churti Pakha,1,28.595475,82.629545
Tene,1,13.411629999999999,-4.583408
Rovenky,1,48.084844,39.369118
Magar,1,10.798413,13.533106
Khwaja Noor,1,33.302067,62.172054
Mararani,1,-1.70269,41.30188
Sao,1,35.167071,71.461846
Hayatah,1,36.999313,66.757426
Mit al-Karma,1,31.043590000000002,31.334229999999998
Atshana,1,35.421110999999996,44.022778
Azur,1,11.046254,12.645964
Kizilajlo,1,41.446525,44.172998
Phultala,1,22.970451,89.450598
Kon Kyan,1,23.830851000000003,98.538749
Liatimco,1,8.636616,126.067595
Karatyube,1,43.667663,46.822528000000005
Albu Aythah,1,33.468018,43.327589
Walting,1,27.454065999999997,85.725693
Dagahaley,1,0.188911,40.283288
Goleeley,1,2.4491669999999996,45.354167
Phulgatta,1,18.795773,80.81881700000001
Tekguda,1,18.229264,81.912482
Dally,1,13.150551,24.632398000000002
Badkhap Roghani,1,33.937388,68.925248
Sukhiapokhari,1,27.008521000000002,88.167138
Husseini,1,31.095021999999997,33.660885
Boodh,1,23.797435999999998,86.431814
Murtunda,1,18.797710000000002,80.812864
Borsad,1,22.417103,72.89670799999999
Lamia,1,38.895973,22.4349
Badrashin district,1,29.850425,31.266833000000002
Qala-i-Musa,1,34.836984,69.172857
Shigal district,1,35.117696,71.229475
Murghab,1,34.969444,65.621667
Nhamatanda,1,-19.244682,34.225305
Abulagu,1,8.547469,7.7118
Saadiyat,1,33.692992,35.426272
Doron Baga,1,13.117918,13.85869
Warsheekh,1,2.299619,45.799469
Albu Fahd,1,35.454152,43.260597
Misri Shah,1,26.938782,68.427334
Malakana,1,34.673333,71.310833
